0.504000	0.398747
0.505000	0.397401
0.506000	0.396055
0.507000	0.394711
0.508000	0.393368
0.509000	0.392026
0.510000	0.390685
0.511000	0.389345
0.512000	0.388006
0.513000	0.386669
0.514000	0.385332
0.515000	0.383997
0.516000	0.382663
0.517000	0.381330
0.518000	0.379998
0.519000	0.378667
0.520000	0.377338
0.521000	0.376009
0.522000	0.374682
0.523000	0.373356
0.524000	0.372031
0.525000	0.370708
0.526000	0.369386
0.527000	0.368065
0.528000	0.366745
0.529000	0.365426
0.530000	0.364109
0.531000	0.362793
0.532000	0.361478
0.533000	0.360164
0.534000	0.358852
0.535000	0.357541
0.536000	0.356231
0.537000	0.354923
0.538000	0.353615
0.539000	0.352310
0.540000	0.351005
0.541000	0.349702
0.542000	0.348400
0.543000	0.347100
0.544000	0.345801
0.545000	0.344503
0.546000	0.343206
0.547000	0.341911
0.548000	0.340618
0.549000	0.339325
0.550000	0.338034
0.551000	0.336745
0.552000	0.335457
0.553000	0.334170
0.554000	0.332885
0.555000	0.331601
0.556000	0.330319
0.557000	0.329038
0.558000	0.327758
0.559000	0.326480
0.560000	0.325204
0.561000	0.323929
0.562000	0.322655
0.563000	0.321383
0.564000	0.320112
0.565000	0.318843
0.566000	0.317575
0.567000	0.316309
0.568000	0.315045
0.569000	0.313782
0.570000	0.312520
0.571000	0.311260
0.572000	0.310001
0.573000	0.308745
0.574000	0.307489
0.575000	0.306235
0.576000	0.304983
0.577000	0.303733
0.578000	0.302484
0.579000	0.301236
0.580000	0.299990
0.581000	0.298746
0.582000	0.297503
0.583000	0.296262
0.584000	0.295023
0.585000	0.293785
0.586000	0.292549
0.587000	0.291315
0.588000	0.290082
0.589000	0.288851
0.590000	0.287622
0.591000	0.286394
0.592000	0.285168
0.593000	0.283944
0.594000	0.282721
0.595000	0.281500
0.596000	0.280281
0.597000	0.279063
0.598000	0.277847
0.599000	0.276633
0.600000	0.275421
0.601000	0.274211
0.602000	0.273002
0.603000	0.271795
0.604000	0.270589
0.605000	0.269386
0.606000	0.268184
0.607000	0.266984
0.608000	0.265786
0.609000	0.264590
0.610000	0.263395
0.611000	0.262203
0.612000	0.261012
0.613000	0.259823
0.614000	0.258636
0.615000	0.257450
0.616000	0.256267
0.617000	0.255085
0.618000	0.253905
0.619000	0.252727
0.620000	0.251551
0.621000	0.250377
0.622000	0.249205
0.623000	0.248035
0.624000	0.246866
0.625000	0.245700
0.626000	0.244535
0.627000	0.243372
0.628000	0.242212
0.629000	0.241053
0.630000	0.239896
0.631000	0.238741
0.632000	0.237588
0.633000	0.236437
0.634000	0.235288
0.635000	0.234141
0.636000	0.232996
0.637000	0.231853
0.638000	0.230712
0.639000	0.229573
0.640000	0.228436
0.641000	0.227301
0.642000	0.226168
0.643000	0.225037
0.644000	0.223908
0.645000	0.222781
0.646000	0.221656
0.647000	0.220533
0.648000	0.219412
0.649000	0.218294
0.650000	0.217177
0.651000	0.216063
0.652000	0.214950
0.653000	0.213840
0.654000	0.212732
0.655000	0.211626
0.656000	0.210522
0.657000	0.209420
0.658000	0.208321
0.659000	0.207223
0.660000	0.206128
0.661000	0.205034
0.662000	0.203943
0.663000	0.202854
0.664000	0.201768
0.665000	0.200683
0.666000	0.199601
0.667000	0.198520
0.668000	0.197442
0.669000	0.196367
0.670000	0.195293
0.671000	0.194222
0.672000	0.193153
0.673000	0.192086
0.674000	0.191021
0.675000	0.189959
0.676000	0.188898
0.677000	0.187841
0.678000	0.186785
0.679000	0.185732
0.680000	0.184680
0.681000	0.183632
0.682000	0.182585
0.683000	0.181541
0.684000	0.180499
0.685000	0.179459
0.686000	0.178422
0.687000	0.177387
0.688000	0.176354
0.689000	0.175324
0.690000	0.174296
0.691000	0.173270
0.692000	0.172247
0.693000	0.171226
0.694000	0.170208
0.695000	0.169192
0.696000	0.168178
0.697000	0.167166
0.698000	0.166157
0.699000	0.165151
0.700000	0.164147
0.701000	0.163145
0.702000	0.162146
0.703000	0.161149
0.704000	0.160154
0.705000	0.159162
0.706000	0.158172
0.707000	0.157185
0.708000	0.156201
0.709000	0.155218
0.710000	0.154239
0.711000	0.153261
0.712000	0.152286
0.713000	0.151314
0.714000	0.150344
0.715000	0.149377
0.716000	0.148412
0.717000	0.147450
0.718000	0.146490
0.719000	0.145533
0.720000	0.144578
0.721000	0.143626
0.722000	0.142676
0.723000	0.141729
0.724000	0.140785
0.725000	0.139843
0.726000	0.138904
0.727000	0.137967
0.728000	0.137033
0.729000	0.136101
0.730000	0.135172
0.731000	0.134246
0.732000	0.133322
0.733000	0.132401
0.734000	0.131482
0.735000	0.130566
0.736000	0.129653
0.737000	0.128742
0.738000	0.127834
0.739000	0.126929
0.740000	0.126026
0.741000	0.125126
0.742000	0.124229
0.743000	0.123334
0.744000	0.122442
0.745000	0.121553
0.746000	0.120667
0.747000	0.119783
0.748000	0.118902
0.749000	0.118023
0.750000	0.117148
0.751000	0.116275
0.752000	0.115404
0.753000	0.114537
0.754000	0.113672
0.755000	0.112810
0.756000	0.111951
0.757000	0.111095
0.758000	0.110241
0.759000	0.109390
0.760000	0.108542
0.761000	0.107697
0.762000	0.106854
0.763000	0.106015
0.764000	0.105178
0.765000	0.104344
0.766000	0.103513
0.767000	0.102684
0.768000	0.101859
0.769000	0.101036
0.770000	0.100216
0.771000	0.099399
0.772000	0.098585
0.773000	0.097774
0.774000	0.096966
0.775000	0.096160
0.776000	0.095357
0.777000	0.094558
0.778000	0.093761
0.779000	0.092967
0.780000	0.092176
0.781000	0.091388
0.782000	0.090603
0.783000	0.089821
0.784000	0.089041
0.785000	0.088265
0.786000	0.087492
0.787000	0.086721
0.788000	0.085954
0.789000	0.085189
0.790000	0.084428
0.791000	0.083669
0.792000	0.082914
0.793000	0.082161
0.794000	0.081412
0.795000	0.080665
0.796000	0.079922
0.797000	0.079181
0.798000	0.078444
0.799000	0.077709
0.800000	0.076978
0.801000	0.076250
0.802000	0.075524
0.803000	0.074802
0.804000	0.074083
0.805000	0.073367
0.806000	0.072654
0.807000	0.071944
0.808000	0.071237
0.809000	0.070533
0.810000	0.069833
0.811000	0.069135
0.812000	0.068441
0.813000	0.067749
0.814000	0.067061
0.815000	0.066376
0.816000	0.065694
0.817000	0.065015
0.818000	0.064340
0.819000	0.063667
0.820000	0.062998
0.821000	0.062332
0.822000	0.061669
0.823000	0.061009
0.824000	0.060352
0.825000	0.059699
0.826000	0.059049
0.827000	0.058402
0.828000	0.057758
0.829000	0.057117
0.830000	0.056480
0.831000	0.055846
0.832000	0.055215
0.833000	0.054587
0.834000	0.053963
0.835000	0.053342
0.836000	0.052724
0.837000	0.052109
0.838000	0.051498
0.839000	0.050890
0.840000	0.050285
0.841000	0.049683
0.842000	0.049085
0.843000	0.048490
0.844000	0.047899
0.845000	0.047310
0.846000	0.046725
0.847000	0.046144
0.848000	0.045565
0.849000	0.044990
0.850000	0.044419
0.851000	0.043850
0.852000	0.043285
0.853000	0.042724
0.854000	0.042166
0.855000	0.041611
0.856000	0.041059
0.857000	0.040511
0.858000	0.039967
0.859000	0.039425
0.860000	0.038888
0.861000	0.038353
0.862000	0.037822
0.863000	0.037295
0.864000	0.036770
0.865000	0.036250
0.866000	0.035732
0.867000	0.035218
0.868000	0.034708
0.869000	0.034201
0.870000	0.033698
0.871000	0.033198
0.872000	0.032701
0.873000	0.032208
0.874000	0.031719
0.875000	0.031233
0.876000	0.030750
0.877000	0.030271
0.878000	0.029795
0.879000	0.029323
0.880000	0.028855
0.881000	0.028390
0.882000	0.027929
0.883000	0.027471
0.884000	0.027016
0.885000	0.026566
0.886000	0.026119
0.887000	0.025675
0.888000	0.025235
0.889000	0.024798
0.890000	0.024366
0.891000	0.023936
0.892000	0.023511
0.893000	0.023088
0.894000	0.022670
0.895000	0.022255
0.896000	0.021844
0.897000	0.021436
0.898000	0.021032
0.899000	0.020632
0.900000	0.020235
0.901000	0.019842
0.902000	0.019453
0.903000	0.019067
0.904000	0.018685
0.905000	0.018307
0.906000	0.017932
0.907000	0.017561
0.908000	0.017194
0.909000	0.016830
0.910000	0.016470
0.911000	0.016114
0.912000	0.015762
0.913000	0.015413
0.914000	0.015068
0.915000	0.014727
0.916000	0.014389
0.917000	0.014055
0.918000	0.013725
0.919000	0.013399
0.920000	0.013076
0.921000	0.012758
0.922000	0.012443
0.923000	0.012131
0.924000	0.011824
0.925000	0.011520
0.926000	0.011221
0.927000	0.010925
0.928000	0.010633
0.929000	0.010344
0.930000	0.010060
0.931000	0.009779
0.932000	0.009502
0.933000	0.009229
0.934000	0.008960
0.935000	0.008695
0.936000	0.008433
0.937000	0.008176
0.938000	0.007922
0.939000	0.007672
0.940000	0.007426
0.941000	0.007184
0.942000	0.006946
0.943000	0.006712
0.944000	0.006481
0.945000	0.006255
0.946000	0.006032
0.947000	0.005814
0.948000	0.005599
0.949000	0.005388
0.950000	0.005181
0.951000	0.004979
0.952000	0.004780
0.953000	0.004585
0.954000	0.004394
0.955000	0.004207
0.956000	0.004024
0.957000	0.003845
0.958000	0.003670
0.959000	0.003499
0.960000	0.003332
0.961000	0.003169
0.962000	0.003010
0.963000	0.002855
0.964000	0.002704
0.965000	0.002557
0.966000	0.002414
0.967000	0.002275
0.968000	0.002140
0.969000	0.002010
0.970000	0.001883
0.971000	0.001760
0.972000	0.001642
0.973000	0.001527
0.974000	0.001417
0.975000	0.001311
0.976000	0.001208
0.977000	0.001110
0.978000	0.001016
0.979000	0.000926
0.980000	0.000841
0.981000	0.000759
0.982000	0.000682
0.983000	0.000608
0.984000	0.000539
0.985000	0.000474
0.986000	0.000413
0.987000	0.000356
0.988000	0.000304
0.989000	0.000255
0.990000	0.000211
0.991000	0.000171
0.992000	0.000135
0.993000	0.000104
0.994000	0.000076
0.995000	0.000053
0.996000	0.000034
0.997000	0.000019
0.998000	0.000008
0.999000	0.000002
1.000000	0.000000
